"date","store_nbr","sales","onpromotion","transaction","Holiday"
2015-03-06,45,23359.957,194,115995,NA
2015-03-06,47,22585.768,207,123387,NA
2015-03-06,49,20735.616,201,97284,NA
2015-03-07,3,29776.784,18,126192,NA
2015-03-07,44,38836.50697,26,180774,NA
2015-03-07,45,33987.214,14,156288,NA
2015-03-07,47,33524.95,24,162723,NA
2015-03-07,49,23857.217995,15,112596,NA
2015-03-08,3,31295.871,17,123024,NA
2015-03-08,44,38429.22897,12,172029,NA
2015-03-08,45,37598.139,15,154110,NA
2015-03-08,47,37377.23298,23,166947,NA
2015-03-08,49,26658.105,17,114081,NA
2015-03-09,3,20608.888,18,99132,NA
2015-03-09,44,26192.8621,14,139689,NA
2015-03-09,45,23445.225,17,115005,NA
2015-03-09,47,22181.326,19,120648,NA
2015-03-09,49,20726.196,19,87978,NA
2015-03-10,3,20393.09,17,100584,NA
2015-03-10,44,25384.09903,14,148467,NA
2015-03-10,45,21562.562,27,114708,NA
2015-03-10,47,20271.046,21,121671,NA
2015-03-10,49,18487.421,12,89562,NA
2015-03-11,3,21575.269,20,103290,NA
2015-03-11,44,25211.092,19,146487,NA
2015-03-11,45,18539.077,29,106161,NA
2015-03-11,47,18294.442,31,115335,NA
2015-03-11,49,18470.58202,18,87351,NA
2015-03-12,3,17027.114,23,91905,NA
2015-03-12,44,19004.870004,15,127941,NA
2015-03-12,45,15869.053,22,95931,NA
2015-03-12,47,15778.514,27,106755,NA
2015-03-12,49,14204.31304,13,80916,NA
2015-03-13,3,19989.564,198,101607,NA
2015-03-13,44,25446.912,208,139821,NA
2015-03-13,45,21674.9291,199,110682,NA
2015-03-13,47,18962.88504,201,115170,NA
2015-03-13,49,17751,201,88902,NA
2015-03-14,3,28939.479,19,123321,NA
2015-03-14,44,36316.7461,20,176352,NA
2015-03-14,45,31906.783,17,145596,NA
2015-03-14,47,29060.401,24,151371,NA
2015-03-14,49,24098.431,18,110385,NA
2015-03-15,3,30698.431,19,121737,NA
2015-03-15,44,41866.981,18,173910,NA
2015-03-15,45,38052.5119,19,149226,NA
2015-03-15,47,36382.39801,20,163977,NA
2015-03-15,49,28087.36302,20,109659,NA
2015-03-16,3,19663.116006,15,97746,NA
2015-03-16,44,23486.391,13,130284,NA
2015-03-16,45,22956.724,25,108801,NA
2015-03-16,47,21094.706,21,118536,NA
2015-03-16,49,19308.759,14,83490,NA
2015-03-17,3,16962.483996,16,89331,NA
2015-03-17,44,20581.921,14,119790,NA
2015-03-17,45,17812.515,18,103752,NA
2015-03-17,47,17509.25104,19,107250,NA
2015-03-17,49,15655.221,20,79431,NA
2015-03-18,3,18065.76403,25,95568,NA
2015-03-18,44,22936.185996,17,133221,NA
2015-03-18,45,17882.04499,21,104610,NA
2015-03-18,47,17586.356,24,112530,NA
2015-03-18,49,17487.395,23,84084,NA
2015-03-19,3,16635.297,11,94116,NA
2015-03-19,44,18078.77,10,115401,NA
2015-03-19,45,16645.386,18,99858,NA
2015-03-19,47,15348.313004,18,104544,NA
2015-03-19,49,13759.517,13,76824,NA
2015-03-20,3,19929.816,195,100617,NA
2015-03-20,44,23605.31502,208,137808,NA
2015-03-20,45,24202.267,202,120384,NA
2015-03-20,47,21147.627,201,124212,NA
2015-03-20,49,18255.561995,202,95073,NA
2015-03-21,3,29015.251,20,120384,NA
2015-03-21,44,38435.60713,16,173712,NA
2015-03-21,45,30932.035,21,144474,NA
2015-03-21,47,30658.414,28,160776,NA
2015-03-21,49,22959.288,14,105138,NA
2015-03-22,3,28637.691,15,116985,NA
2015-03-22,44,39181.8501,15,171732,NA
2015-03-22,45,36219.59398,17,146190,NA
2015-03-22,47,34311.55602,25,156981,NA
2015-03-22,49,25757.408,14,106623,NA
2015-03-23,3,19241.446,10,94050,NA
2015-03-23,44,22142.989004,12,125598,NA
2015-03-23,45,21302.216996,11,107052,NA
2015-03-23,47,20889.032,32,113652,NA
2015-03-23,49,18900.575,13,82995,NA
2015-03-24,3,16559.742,12,89133,NA
2015-03-24,44,20185.403,11,126456,NA
2015-03-24,45,15825.19802,10,93687,NA
2015-03-24,47,15853.507,20,100815,NA
2015-03-24,49,13689.143,10,75141,NA
2015-03-25,3,19044.813,27,99924,NA
2015-03-25,44,22999.368,15,137676,NA
2015-03-25,45,18439.675,22,102036,NA
2015-03-25,47,17873.246,32,111837,NA
2015-03-25,49,15828.572,17,80817,NA
2015-03-26,3,14129.564,15,85701,NA
2015-03-26,44,16806.978,14,117513,NA
2015-03-26,45,15425.98603,20,92037,NA
2015-03-26,47,15068.172,16,100221,NA
2015-03-26,49,13186.796,17,76659,NA
2015-03-27,3,20823.87499,199,102135,NA
2015-03-27,44,23547.546,210,136818,NA
2015-03-27,45,21789.895,204,114873,NA
2015-03-27,47,18769.114,213,116193,NA
2015-03-27,49,16923.59903,206,90420,NA
2015-03-28,3,25962.013,18,117348,NA
2015-03-28,44,35232.205,22,167871,NA
2015-03-28,45,29393.727,17,141141,NA
2015-03-28,47,29718.832,23,154242,NA
2015-03-28,49,21918.745,16,103026,NA
2015-03-29,3,30116.894,16,120549,NA
2015-03-29,44,36594.54,25,162855,NA
2015-03-29,45,36874.6,22,141438,NA
2015-03-29,47,33112.52413,31,150645,NA
2015-03-29,49,25156.424,24,104577,NA
2015-03-30,3,18352.410005,15,93357,NA
2015-03-30,44,20656.381,14,122133,NA
2015-03-30,45,21389.998,24,107415,NA
2015-03-30,47,18593.7,27,108768,NA
2015-03-30,49,15840.048,17,80586,NA
2015-03-31,3,17646,10,93060,NA
2015-03-31,44,21466.316,18,124971,NA
2015-03-31,45,18396.296,26,108603,NA
2015-03-31,47,18332.556,21,111474,NA
2015-03-31,49,14846.704,13,82368,NA
2015-04-01,3,24224.949,19,115995,NA
2015-04-01,44,28023.774,17,149754,NA
2015-04-01,45,25437.26305,31,125565,NA
2015-04-01,47,24675.714,30,132594,NA
2015-04-01,49,20745.621,20,92268,NA
2015-04-02,3,20469.62901,22,116688,NA
2015-04-02,44,24349.005,14,143517,NA
2015-04-02,45,23183.408,23,127644,NA
2015-04-02,47,21571.088,23,138435,NA
2015-04-02,49,18745.539,20,94743,NA
2015-04-03,3,21472.166,196,102003,TRUE
2015-04-03,44,29500.549,211,147312,TRUE
2015-04-03,47,25732.196,209,138534,TRUE
2015-04-03,49,18576.052,212,93555,TRUE
2015-04-03,45,24558.699,209,121110,TRUE
2015-04-04,3,26852.359,22,115995,NA
2015-04-04,44,34825.16703,23,163515,NA
2015-04-04,45,34862.388896,20,156156,NA
2015-04-04,47,33044.019,27,168465,NA
2015-04-04,49,23701.419,27,113421,NA
2015-04-05,3,28324.041,25,110154,NA
2015-04-05,44,37736.732,24,161832,NA
2015-04-05,45,39767.824,22,148269,NA
2015-04-05,47,39058.512,28,160380,NA
2015-04-05,49,25972.562,20,106986,NA
2015-04-06,3,21531.925,16,101640,NA
2015-04-06,44,24868.025,21,133749,NA
2015-04-06,45,26835.366,22,120483,NA
2015-04-06,47,23504.719,24,127842,NA
2015-04-06,49,19444.32,23,89430,NA
2015-04-07,3,19261.442,11,95205,NA
2015-04-07,44,25763.332,20,126192,NA
2015-04-07,45,19079.35702,22,105435,NA
2015-04-07,47,19375.016,22,115005,NA
2015-04-07,49,16876.009,14,80421,NA
2015-04-08,3,20247.751,28,100287,NA
2015-04-08,44,23962.17,24,135168,NA
2015-04-08,45,21233.179,29,109461,NA
2015-04-08,47,20014.385,35,125004,NA
2015-04-08,49,16998.855005,28,87252,NA
2015-04-09,3,17428.332998,23,93819,NA
2015-04-09,44,19150.397,20,122166,NA
2015-04-09,45,16901.90498,23,98934,NA
2015-04-09,47,16228.286,21,108504,NA
2015-04-09,49,13750.483,18,82071,NA
2015-04-10,3,20434.912,208,103752,NA
2015-04-10,44,24295.005,214,138534,NA
2015-04-10,45,22694.486,208,117810,NA
2015-04-10,47,20123.853,218,116985,NA
2015-04-10,49,18150.212,213,96525,NA
2015-04-11,3,28729.39702,20,122727,NA
2015-04-11,44,34851.431,22,167739,NA
2015-04-11,45,31346.11,24,147477,NA
2015-04-11,47,29864.446,30,156519,NA
2015-04-11,49,23399.475,26,111210,NA
2015-04-12,3,32296.203,24,124872,NA
2015-04-12,44,38822.287,21,171336,NA
2015-04-12,45,38417.895,30,153582,NA
2015-04-12,47,36281.457,32,162723,NA
2015-04-12,49,27322.272,18,111474,NA
2015-04-13,49,17048.974,19,81543,NA
2015-04-13,3,19846.846,19,97350,NA
2015-04-13,44,22197.56,18,125994,NA
2015-04-13,45,20580.7081,17,108735,NA
2015-04-13,47,19518.453,34,118041,NA
2015-04-14,3,15267.407,15,84447,NA
2015-04-14,44,18336.769,18,113256,NA
2015-04-14,45,16841.679,25,101541,NA
2015-04-14,47,15925.10201,30,103257,NA
2015-04-14,49,13818.459,18,70785,NA
2015-04-15,3,21686.0719,23,103851,NA
2015-04-15,44,23563.474,23,138336,NA
2015-04-15,45,20269.127,26,110154,NA
2015-04-15,47,19971.833,27,126687,NA
2015-04-15,49,17844.69703,27,87714,NA
2015-04-16,3,17078.014,28,88440,NA
2015-04-16,44,19383.748,28,119163,NA
2015-04-16,45,18079.287,45,106788,NA
2015-04-16,47,17641.23197,63,111936,NA
2015-04-16,49,17901.133,40,84810,NA
2015-04-17,3,20326.1069,213,97581,NA
2015-04-17,44,26063.008,220,138303,NA
2015-04-17,45,22737.5999,242,116886,NA
2015-04-17,47,22523.4669,240,129030,NA
2015-04-17,49,20345.258,225,98340,NA
2015-04-18,3,28832.1961,26,124047,NA
2015-04-18,44,37478.143,33,177969,NA
2015-04-18,45,32576.256,44,146619,NA
2015-04-18,47,32075.3239,37,164604,NA
2015-04-18,49,24668.888,47,113685,NA
2015-04-19,3,31857.6121,47,120879,NA
2015-04-19,44,41436.88,54,172524,NA
2015-04-19,45,41278.966,41,158301,NA
2015-04-19,47,38697.452,48,173448,NA
2015-04-19,49,28460.0011,48,116160,NA
2015-04-20,3,19756.063,26,97317,NA
2015-04-20,44,23271.648,42,127380,NA
2015-04-20,45,22570.41,47,114774,NA
2015-04-20,47,22406.897,56,125730,NA
2015-04-20,49,20232.631,38,88209,NA
2015-04-21,3,18383.30603,24,96261,NA
2015-04-21,44,20732.751,42,121605,NA
2015-04-21,45,18207.521986,39,103356,NA
2015-04-21,47,18204.309,61,111111,NA
2015-04-21,49,15063.175,36,80850,NA
2015-04-22,3,19412.027,49,101178,NA
2015-04-22,44,22440.653,51,137874,NA
2015-04-22,45,19002.20704,48,103323,NA
2015-04-22,47,19171.50697,52,117843,NA
2015-04-22,49,15945.877004,47,82203,NA
2015-04-23,3,18305.171004,31,91212,NA
2015-04-23,44,19770.58797,39,126654,NA
2015-04-23,45,16047.822,48,95271,NA
2015-04-23,47,17663.162,43,110517,NA
2015-04-23,49,14655.676,42,81279,NA
2015-04-24,3,19821.097,229,97416,NA
2015-04-24,44,23668.786,232,133188,NA
2015-04-24,45,21506.241,233,112596,NA
2015-04-24,47,22228.839,236,122331,NA
2015-04-24,49,18093.134,231,91542,NA
2015-04-25,3,27602.61,37,122562,NA
2015-04-25,44,35849.717,41,170775,NA
2015-04-25,45,31355.06088,47,143418,NA
2015-04-25,47,29957.997,57,152724,NA
2015-04-25,49,21953.654,49,107679,NA
2015-04-26,3,31724.702,36,121077,NA
2015-04-26,44,37564.661,38,167640,NA
2015-04-26,45,35296.2,49,147048,NA
2015-04-26,47,32443.48898,57,152922,NA
2015-04-26,49,24385.705,45,105402,NA
2015-04-27,3,19744.985,23,94710,NA
2015-04-27,44,21634.772,31,128733,NA
2015-04-27,45,18392.342,35,102333,NA
2015-04-27,47,18253.99297,40,110253,NA
2015-04-27,49,17818.677,37,80817,NA
2015-04-28,3,16998.536,28,87648,NA
2015-04-28,44,19029.944,30,118371,NA
2015-04-28,45,15674.47099,56,97944,NA
2015-04-28,47,15324.774,43,99561,NA
2015-04-28,49,14261.426,43,75141,NA
2015-04-29,3,19368.142996,33,96723,NA
2015-04-29,44,21911.808,44,133947,NA
2015-04-29,45,18122.78303,47,107415,NA
2015-04-29,47,15000.144,48,105138,NA
2015-04-29,49,16269.407,37,86328,NA
2015-04-30,3,17441.74,25,96954,NA
2015-04-30,44,22066.59298,30,136356,NA
2015-04-30,45,18358.726996,46,109164,NA
2015-04-30,47,19484.426,37,122694,NA
2015-04-30,49,16862.981,28,92730,NA
2015-05-01,49,27410.769,220,113619,TRUE
2015-05-01,45,36269.37,241,150414,TRUE
2015-05-01,47,34810.8621,240,152262,TRUE
2015-05-01,44,36323.82,229,166782,TRUE
2015-05-01,3,26904.982,227,111111,TRUE
2015-05-02,3,29703.166,43,123090,NA
2015-05-02,44,39235.481,41,178200,NA
2015-05-02,45,38002.841,56,153549,NA
2015-05-02,47,34965.827,60,160248,NA
2015-05-02,49,25867.72997,43,115302,NA
2015-05-03,3,31843.324,43,113520,NA
2015-05-03,44,39596.105,33,170775,NA
2015-05-03,45,43092.29,54,150942,NA
2015-05-03,47,39828.11199,46,160281,NA
2015-05-03,49,27955.43,48,109659,NA
2015-05-04,3,23980.224,38,103191,NA
2015-05-04,44,27075.279,37,133452,NA
2015-05-04,45,29710.39498,37,121110,NA
2015-05-04,47,25664.665,50,124179,NA
2015-05-04,49,22435.425,37,93885,NA
2015-05-05,3,21445.163,27,97944,NA
2015-05-05,44,23232.257,45,132693,NA
2015-05-05,45,23216.47902,47,110649,NA
2015-05-05,47,22284.355,45,115533,NA
2015-05-05,49,19973.132,39,86526,NA
2015-05-06,3,23310.179,45,105501,NA
2015-05-06,44,25810.869,33,146487,NA
2015-05-06,45,23431.476,64,114114,NA
2015-05-06,47,23127.95703,57,122661,NA
2015-05-06,49,19826.72,42,91707,NA
2015-05-07,3,18323.924,33,99495,NA
2015-05-07,44,22197.657,29,140976,NA
2015-05-07,45,17833.401,48,110484,NA
2015-05-07,47,18582.021,45,113916,NA
2015-05-07,49,16036.708,35,87516,NA
2015-05-08,3,22554.66,236,110913,NA
2015-05-08,44,26346.098,232,158796,NA
2015-05-08,45,25909.982,223,131439,NA
2015-05-08,47,23026.143,248,123288,NA
2015-05-08,49,22179.869,225,107316,NA
2015-05-09,3,33894.221,35,152328,TRUE
2015-05-09,47,32286.2521,50,179916,TRUE
2015-05-09,49,30587.956,25,145563,TRUE
2015-05-09,44,43695.58803,31,225687,TRUE
2015-05-09,45,35996.328,34,175791,TRUE
2015-05-10,45,26912.667,40,140448,TRUE
2015-05-10,49,19192.57101,26,103653,TRUE
2015-05-10,3,21576.414,37,113190,TRUE
2015-05-10,44,28795.837,35,149358,TRUE
2015-05-10,47,26684.49198,38,148599,TRUE
2015-05-11,3,24105.996,29,102168,NA
2015-05-11,44,26314.777,31,132264,NA
2015-05-11,45,25028.604,36,111111,NA
2015-05-11,47,22190.34403,46,115599,NA
2015-05-11,49,19150.09,36,82929,NA
2015-05-12,3,20283.496,21,96459,NA
2015-05-12,44,20642.766005,23,122793,NA
2015-05-12,45,18840.879,38,99528,NA
2015-05-12,47,19154.181,52,108339,NA
2015-05-12,49,16419.215,39,80025,NA
2015-05-13,3,20335.605,29,97119,NA
2015-05-13,44,23683.682,39,128931,NA
2015-05-13,45,19701.59499,40,103521,NA
2015-05-13,47,19719.823,50,112662,NA
2015-05-13,49,18357.122015,50,83754,NA
2015-05-14,3,16571.723004,22,87483,NA
2015-05-14,44,19730.807034,26,121242,NA
2015-05-14,45,16103.342,38,94446,NA
2015-05-14,47,15136.47,44,99660,NA
2015-05-14,49,14862.573002,24,76593,NA
2015-05-15,3,21595.15998,213,104511,NA
2015-05-15,44,25357.751,223,136257,NA
2015-05-15,45,24709.22,231,118767,NA
2015-05-15,47,22634.231,229,115269,NA
2015-05-15,49,20433.165,217,96360,NA
2015-05-16,3,33825.481,34,122496,NA
2015-05-16,44,44486.971,32,180378,NA
2015-05-16,45,35767.735,54,147939,NA
2015-05-16,47,35475.52,41,158136,NA
2015-05-16,49,26330.55597,33,113058,NA
2015-05-17,3,34896.785,28,121671,NA
2015-05-17,44,45508.216,27,171237,NA
2015-05-17,45,43063.954,41,152031,NA
2015-05-17,47,42139.135,47,161403,NA
2015-05-17,49,30709.661,26,110979,NA
2015-05-18,3,23298.22002,19,101574,NA
2015-05-18,44,24386.600996,28,129492,NA
2015-05-18,45,24236.046,38,108933,NA
2015-05-18,47,21794.944,35,115995,NA
2015-05-18,49,18781.29,30,81675,NA
2015-05-19,3,18900.867,39,91839,NA
2015-05-19,44,22541.393,27,123816,NA
2015-05-19,45,19044.461,45,101178,NA
2015-05-19,47,18857.44,39,105237,NA
2015-05-19,49,15610.974,20,78342,NA
2015-05-20,3,21225.89903,24,102927,NA
2015-05-20,44,23815.0059,31,133023,NA
2015-05-20,45,22117.148,28,107217,NA
2015-05-20,47,20937.379,42,118635,NA
2015-05-20,49,18718.413,37,83985,NA
2015-05-21,3,20211.448,19,92961,NA
2015-05-21,44,20603.206,43,122529,NA
2015-05-21,45,17983.46701,21,97383,NA
2015-05-21,47,16350.509,56,102861,NA
2015-05-21,49,14646.841002,26,80322,NA
2015-05-22,3,23312.00399,217,102861,NA
2015-05-22,44,25096.609,229,139491,NA
2015-05-22,45,23064.951,212,113685,NA
2015-05-22,47,22621.86599,226,119922,NA
2015-05-22,49,18542.663,213,91443,NA
2015-05-23,3,32252.57,16,115863,NA
2015-05-23,44,35945.4309,30,160512,NA
2015-05-23,45,33082.8979,33,140217,NA
2015-05-23,47,32727.7081,34,151569,NA
2015-05-23,49,24889.46902,31,107514,NA
2015-05-24,47,36658.49997,45,152262,TRUE
2015-05-24,3,34037.22,26,120252,TRUE
2015-05-24,44,41144.03499,31,162492,TRUE
2015-05-24,45,42136.84,38,148104,TRUE
2015-05-24,49,28613.468,32,108207,TRUE
2015-05-25,44,26066.99198,22,125730,NA
2015-05-25,45,25714.66901,36,103917,NA
2015-05-25,47,23726.07,38,110220,NA
2015-05-25,49,22318.456,36,81774,NA
2015-05-25,3,23454.355,24,94413,NA
2015-05-26,3,20622.281,21,90321,NA
2015-05-26,44,23840.864,30,118767,NA
2015-05-26,45,20369.408,47,97746,NA
2015-05-26,47,19020.949,47,99891,NA
2015-05-26,49,18991.704002,17,76263,NA
2015-05-27,3,23195.828,28,97251,NA
2015-05-27,44,27655.345,30,135960,NA
2015-05-27,45,22030.75801,30,101079,NA
2015-05-27,47,20510.242,45,108108,NA
2015-05-27,49,19994.968,24,87780,NA
2015-05-28,44,20338.028,32,119262,NA
2015-05-28,45,17064.50799,42,94149,NA
2015-05-28,47,16994.596,35,97812,NA
2015-05-28,49,15687.759,32,78639,NA
2015-05-28,3,18322.459034,19,90354,NA
2015-05-29,3,24517.106,208,102894,NA
2015-05-29,44,28950.523,232,139854,NA
2015-05-29,45,26671.853,222,117744,NA
2015-05-29,47,24795.322,239,115104,NA
2015-05-29,49,21998.834,207,95700,NA
2015-05-30,3,37095.565,20,127743,NA
2015-05-30,44,46820.818,26,171138,NA
2015-05-30,45,43243.243,32,148731,NA
2015-05-30,47,40055.2871,44,154209,NA
2015-05-30,49,29459.005,35,107712,NA
2015-05-31,3,42663.895,31,124080,NA
2015-05-31,44,52992.095,30,179322,NA
2015-05-31,45,52228.3991,28,160644,NA
2015-05-31,47,51045.323,49,162954,NA
2015-05-31,49,38666.901,21,120120,NA
2015-06-01,3,38375.361,32,109725,NA
2015-06-01,44,42869.511,38,143220,NA
2015-06-01,45,41725.10898,47,125136,NA
2015-06-01,47,40580.661,55,135234,NA
2015-06-01,49,35040.064,41,97779,NA
2015-06-02,3,31437.32603,38,99495,NA
2015-06-02,44,37978.316,51,133023,NA
2015-06-02,45,35976.864,55,112959,NA
2015-06-02,47,34470.762,46,119823,NA
2015-06-02,49,29570.295,51,86658,NA
2015-06-03,3,40703.11207,217,107415,NA
2015-06-03,44,45528.159,220,140580,NA
2015-06-03,45,38849.282,240,113784,NA
2015-06-03,47,35348.3,219,121473,NA
2015-06-03,49,33802.36998,233,92136,NA
2015-06-04,3,26958.463,33,94875,NA
2015-06-04,44,32808.296,28,123882,NA
2015-06-04,45,27720.086,33,101409,NA
2015-06-04,47,26350.313,46,110550,NA
2015-06-04,49,24034.635,13,81807,NA
2015-06-05,3,33559.875,219,104412,NA
2015-06-05,44,37346.358,227,140844,NA
2015-06-05,45,36922.86199,219,122463,NA
2015-06-05,47,33205.319996,229,124608,NA
2015-06-05,49,30115.672,208,98901,NA
2015-06-06,3,45238.549,30,121275,NA
2015-06-06,44,54397.8159,34,166155,NA
2015-06-06,45,46366.348,32,143319,NA
2015-06-06,47,46140.563,50,155958,NA
2015-06-06,49,35643.02398,30,110154,NA
2015-06-07,3,52363.5,37,124905,NA
2015-06-07,44,57317.61887,43,155661,NA
2015-06-07,45,61046.53,35,153318,NA
2015-06-07,47,55916.353,27,161106,NA
2015-06-07,49,42507.545,26,107184,NA
2015-06-08,3,33534.265,20,96987,NA
2015-06-08,44,37501.71,32,124014,NA
2015-06-08,45,34643.061,36,109395,NA
2015-06-08,47,32467.944,30,115995,NA
2015-06-08,49,30023.390004,37,83325,NA
2015-06-09,3,28722.644,28,92004,NA
2015-06-09,44,34956.432,28,126753,NA
2015-06-09,45,26432.37,32,100551,NA
2015-06-09,47,26946.024,20,107877,NA
2015-06-09,49,25096.574,27,78441,NA
2015-06-10,3,35382.82602,200,96426,NA
2015-06-10,44,38738.189995,235,134937,NA
2015-06-10,45,31117.329,240,103158,NA
2015-06-10,47,30198.84,223,115500,NA
2015-06-10,49,29305.14197,239,85338,NA
2015-06-11,3,23433.428004,24,91047,NA
2015-06-11,44,26800.716,19,111969,NA
2015-06-11,45,22381.108,29,92532,NA
2015-06-11,47,19732.877,31,97515,NA
2015-06-11,49,22679.188,28,77385,NA
2015-06-12,3,31955.866,209,105039,NA
2015-06-12,44,35997.924,232,138798,NA
2015-06-12,45,33811.19,230,119823,NA
2015-06-12,47,28086.827904,224,116655,NA
2015-06-12,49,30531.2341,220,94413,NA
2015-06-13,3,42007.32587,31,119955,NA
2015-06-13,44,53245.346,43,163647,NA
2015-06-13,45,43896.9421,33,138930,NA
2015-06-13,47,42178.176,51,144639,NA
2015-06-13,49,34856.396,41,103257,NA
2015-06-14,3,47341.436,31,118338,NA
2015-06-14,44,58555.752,34,162129,NA
2015-06-14,45,54202.046,43,141075,NA
2015-06-14,47,49389.60988,36,150876,NA
2015-06-14,49,38883.976,37,104973,NA
2015-06-15,3,33061.715,31,95271,NA
2015-06-15,44,33898.614,45,123981,NA
2015-06-15,45,32605.6877,41,107052,NA
2015-06-15,47,30447.028004,44,109692,NA
2015-06-15,49,30672.509,41,86064,NA
2015-06-16,3,31739.079,49,93027,NA
2015-06-16,44,34358.615,51,126258,NA
2015-06-16,45,31135.857,48,103719,NA
2015-06-16,47,32123.753,47,111507,NA
2015-06-16,49,27642.09801,39,83985,NA
2015-06-17,3,36591.512,232,102927,NA
2015-06-17,44,45091.409,241,139227,NA
2015-06-17,45,34226.309996,238,107745,NA
2015-06-17,47,31184.681,236,116226,NA
2015-06-17,49,30743.653,259,89760,NA
2015-06-18,3,26387.957,49,94908,NA
2015-06-18,44,27669.094,37,123090,NA
2015-06-18,45,26071.01203,37,99462,NA
2015-06-18,47,22898.12303,53,109032,NA
2015-06-18,49,23316.378,32,87648,NA
2015-06-19,44,40307.962,246,151305,NA
2015-06-19,45,37472.428,233,129195,NA
2015-06-19,47,30982.897696,229,131538,NA
2015-06-19,49,32108.62398,223,105105,NA
2015-06-19,3,34756.344,218,112101,NA
2015-06-20,3,48636.405,38,140877,NA
2015-06-20,44,63106.321,44,193281,NA
2015-06-20,45,50938.88402,35,167541,NA
2015-06-20,47,44282.7313,48,171897,NA
2015-06-20,49,45487.4259,23,140547,NA
2015-06-21,3,34249.852,35,110979,NA
2015-06-21,44,43659.518,47,147939,NA
2015-06-21,45,43295.134,42,133452,NA
2015-06-21,47,37552.452,64,142362,NA
2015-06-21,49,29936.641,38,99990,NA
2015-06-22,3,33449.748,43,98406,NA
2015-06-22,44,37994.701,57,131010,NA
2015-06-22,45,33591.41402,43,109659,NA
2015-06-22,47,34657.268,62,114939,NA
2015-06-22,49,29714.826996,36,84711,NA
2015-06-23,3,30642.278006,53,95370,NA
2015-06-23,44,33350.625,62,125994,NA
2015-06-23,45,28698.24703,59,100584,NA
2015-06-23,47,28083.411996,62,110319,NA
2015-06-23,49,25386.844,58,80751,NA
2015-06-24,3,36531.22504,252,99363,NA
2015-06-24,44,43303.578,270,139326,NA
2015-06-24,45,33070.956,260,105798,NA
2015-06-24,47,29765.116,262,25245,NA
2015-06-24,49,30381.754,267,84513,NA
2015-06-25,3,26920.53,23,93654,NA
2015-06-25,44,24194.508,19,111771,NA
2015-06-25,45,23564.786,20,95535,NA
2015-06-25,47,22240.514,22,100254,NA
2015-06-25,49,22663.253,19,79233,NA
2015-06-26,3,30207.20598,213,104973,NA
2015-06-26,44,34397.919,217,132825,NA
2015-06-26,45,33518.634,199,114939,NA
2015-06-26,47,28090.308,212,112101,NA
2015-06-26,49,28127.846,203,94446,NA
2015-06-27,3,40721.315,22,114642,NA
2015-06-27,44,55060.143,29,163152,NA
2015-06-27,45,45992.284004,25,138864,NA
2015-06-27,47,43063.25,30,147477,NA
2015-06-27,49,32803.217,19,99231,NA
2015-06-28,3,50644.96898,26,118932,NA
2015-06-28,44,60859.98601,23,171006,NA
2015-06-28,45,58006.81198,17,145035,NA
2015-06-28,47,51213.656,29,155463,NA
2015-06-28,49,40849.695,23,106854,NA
2015-06-29,3,32452.029,22,97383,NA
2015-06-29,44,34429.333,14,123288,NA
2015-06-29,45,30858.737,20,100782,NA
2015-06-29,47,28948.914,23,110682,NA
2015-06-29,49,27769.0252,20,82401,NA
2015-06-30,3,30332.848,36,94479,NA
2015-06-30,44,31038.999,16,122298,NA
2015-06-30,45,28176.64,15,101673,NA
2015-06-30,47,27861.956,30,110319,NA
2015-06-30,49,24865.807,23,81675,NA
2015-07-01,3,45818.293,213,115038,NA
2015-07-01,44,51933.23901,216,146850,NA
2015-07-01,45,45809.261,215,119493,NA
2015-07-01,47,40952.523,221,131175,NA
2015-07-01,49,37213.784,231,98274,NA
2015-07-02,3,34295.50497,19,104577,NA
2015-07-02,44,35976.069,14,130185,NA
2015-07-02,45,31750.433,25,108273,NA
2015-07-02,47,33164.725,18,126357,NA
2015-07-02,49,30647.806,20,92598,NA
2015-07-03,3,43555.901,216,119163,NA
2015-07-03,44,47743.7409,224,155991,NA
2015-07-03,45,39858.778,202,129921,NA
2015-07-03,47,37872.096,214,135564,NA
2015-07-03,49,37251.152,205,104907,NA
2015-07-04,3,53116.4501,23,128040,NA
2015-07-04,44,61965.245,20,173019,NA
2015-07-04,45,47941.693,15,142362,NA
2015-07-04,47,47053.11,25,155067,NA
2015-07-04,49,37789.89102,16,116358,NA
2015-07-05,3,53065.432,30,124245,NA
2015-07-05,44,40040.634,23,130416,NA
2015-07-05,45,52771.711,18,140151,NA
2015-07-05,47,55921.161,22,159753,NA
2015-07-05,49,32114.17798,19,88341,NA
2015-07-06,3,34850.885,16,109197,NA
2015-07-06,44,19896.671,17,97944,NA
2015-07-06,45,46265.32,17,146322,NA
2015-07-06,47,33156.45898,14,133749,NA
2015-07-06,49,38830.085,17,108537,NA
2015-07-07,3,20906.323,17,73029,NA
2015-07-07,44,20055.14,16,82830,NA
2015-07-07,45,40382.02498,22,124575,NA
2015-07-07,47,24736.5723,23,99462,NA
2015-07-07,49,28928.171,19,89364,NA
2015-07-08,3,40604.5,208,114279,NA
2015-07-08,44,48744.4991,218,150480,NA
2015-07-08,45,37144.8649,223,117876,NA
2015-07-08,47,36361.924125,204,133914,NA
2015-07-08,49,30570.111,235,86196,NA
2015-07-09,3,32260.42,19,102993,NA
2015-07-09,44,34725.333,17,127314,NA
